Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,MA200,Year,Month,Day,Day_of_Week,Prev_Close,Prev_Close_2,Prev_Close_3,Prev_Close_5,MA7,MA30,MA90,RollingStd7,RollingStd30
2004-07-05,67.66350955774288,68.12823146404607,65.24695564496635,65.71167755126953,22040,0.0,0.0,60.337996559143065,40.204295835494996,2004,7,5,0,67.98880767822266,65.69304656982422,64.87518310546875,66.80843353271484,65.87897382463727,63.3313648223877,48.81407258775499,1.369901731089444,3.1356708749476248
2004-07-06,65.5350563214357,66.91992935076024,65.5350563214357,66.33438110351562,39312,0.0,0.0,61.04623245239258,40.3792635345459,2004,7,6,1,65.71167755126953,67.98880767822266,65.69304656982422,66.35299682617188,66.2520751953125,63.410986328125,49.1622008005778,0.9868390783858287,3.1817962322524886
2004-07-07,66.91994480600276,67.47761101271945,65.06105745028046,65.51648712158203,39640,0.0,0.0,61.74703311920166,40.55404543876648,2004,7,7,2,66.33438110351562,65.71167755126953,67.98880767822266,64.87518310546875,66.06751142229352,63.445376586914065,49.47408086988661,0.9862569738001536,3.1993297362004323
2004-07-08,65.06106519946162,66.94783495567107,62.26344166503465,62.78392791748047,80424,0.0,0.0,62.39597095489502,40.71502505302429,2004,7,8,3,65.51648712158203,66.33438110351562,65.71167755126953,65.69304656982422,65.55764443533761,63.38217493693034,49.76737217373318,1.566146290355012,3.1928209003141306
2004-07-09,58.57353918999467,64.13161100958385,58.04375518186249,63.66688919067383,29280,0.0,0.0,63.06833038330078,40.88041947364807,2004,7,9,4,62.78392791748047,65.51648712158203,66.33438110351562,67.98880767822266,65.38503101893834,63.44351743062337,50.06427760654026,1.7135498925022343,3.179554622122021
2004-07-12,64.13161849952449,65.59084631590017,63.20217475315458,64.912353515625,22272,0.0,0.0,63.76913101196289,41.041213254928586,2004,7,12,0,63.66688919067383,62.78392791748047,65.51648712158203,65.71167755126953,65.27350343976703,63.64396743774414,50.384935760498045,1.7155660407334339,3.0708617317970464
2004-07-13,65.99980725724838,67.10584773702251,65.43284876296933,65.68379974365234,48160,0.0,0.0,64.51194286346436,41.204191312789916,2004,7,13,1,64.912353515625,63.66688919067383,62.78392791748047,66.33438110351562,64.94421659197126,63.84782473246256,50.68359718322754,1.27118436857093,2.9929623912353773
2004-07-14,66.91065958256574,68.77883929980243,66.08345235426962,67.37538146972656,74376,0.0,0.0,65.2885863494873,41.38338807106018,2004,7,14,2,65.68379974365234,64.912353515625,63.66688919067383,65.51648712158203,65.18188858032227,64.11085764567058,51.014582528008354,1.561068475641578,2.9425852602485847
2004-07-15,68.22116237894421,68.36987109045728,67.33819093126034,67.58914184570312,36024,0.0,0.0,64.91699485778808,41.56021471977234,2004,7,15,3,67.37538146972656,65.68379974365234,64.912353515625,62.78392791748047,65.36114011492047,64.4138557434082,51.355688137478296,1.7731008710228129,2.8098284659562243
2004-07-16,69.68968347530236,71.00949458781825,68.79741984387196,69.87557220458984,167704,0.0,0.0,64.65154594421386,41.74944943428039,2004,7,16,4,67.58914184570312,67.37538146972656,65.68379974365234,63.66688919067383,65.98386655535016,64.79833501180013,51.713936954074434,2.4666024897760943,2.7384701424324596
2004-07-19,70.82360095913074,72.27353067812106,69.70826866056176,70.94442749023438,174480,0.0,0.0,64.41825553894043,41.94997685432434,2004,7,19,0,69.87557220458984,67.58914184570312,67.37538146972656,64.912353515625,67.14965220860073,65.19954427083333,52.08808949788411,2.625481899661869,2.7274368844150536
2004-07-20,71.38128768086817,73.05428661088851,70.4704338424321,72.2642593383789,157816,0.0,0.0,64.29742835998535,42.15910171508789,2004,7,20,1,70.94442749023438,69.87557220458984,67.58914184570312,65.68379974365234,68.37784794398716,65.68812306722005,52.490642081366644,2.733411962325407,2.6315660239076575
2004-07-21,74.178902722609,74.178902722609,71.00950183398533,71.62293243408203,129968,0.0,0.0,64.26582710266113,42.365019941329955,2004,7,21,2,72.2642593383789,70.94442749023438,69.87557220458984,67.37538146972656,69.33650207519531,66.09459966023763,52.88968332078722,2.4804919957732268,2.572487878609737
2004-07-22,72.49663215863345,72.49663215863345,71.01881392624936,71.25117492675781,64272,0.0,0.0,64.26582710266113,42.56522217750549,2004,7,22,3,71.62293243408203,72.2642593383789,70.94442749023438,67.58914184570312,70.13184138706752,66.30744323730468,53.28986070421007,1.9499072074142538,2.7268431733728664
2004-07-23,72.49662766791519,72.49662766791519,71.21399615913491,72.02261352539062,42576,0.0,0.0,64.38219367980957,42.768491668701174,2004,7,23,4,71.25117492675781,71.62293243408203,72.2642593383789,69.87557220458984,70.79573168073382,66.38799514770508,53.69860962761773,1.6178444740939588,2.8600832072581177
2004-07-26,72.12482606357793,72.40365915402991,71.47421551918998,72.07835388183594,29512,0.0,0.0,64.71530639648438,42.97650116920471,2004,7,26,0,72.02261352539062,71.25117492675781,71.62293243408203,70.94442749023438,71.43704768589565,66.65040817260743,54.12780600653754,0.8355060607639145,3.0101856029912137
2004-07-27,72.07835388183594,72.07835388183594,72.07835388183594,72.07835388183594,0,0.0,0.0,64.96662811279298,43.1874848651886,2004,7,27,1,72.07835388183594,72.02261352539062,71.25117492675781,72.2642593383789,71.75173078264508,66.90135828653972,54.53335338168674,0.4946904864008612,3.1400432498301747
2004-07-28,74.72727340669933,76.58616080487593,73.61194096779337,75.14552307128906,182768,0.0,0.0,65.19731643676758,43.40943603515625,2004,7,28,2,72.07835388183594,72.07835388183594,72.02261352539062,71.62293243408203,72.35188729422433,67.27685470581055,54.97535540262858,1.2788722041834957,3.4268101508203204
2004-07-29,75.47083366370899,75.81472899108651,73.61194613504621,74.5506820678711,93344,0.0,0.0,65.44640754699707,43.63315312385559,2004,7,29,3,75.14552307128906,72.07835388183594,72.07835388183594,71.25117492675781,72.67851911272321,67.62632624308269,55.41054161919488,1.5216923731916925,3.6174210369551347
2004-07-30,76.0284952894511,76.0284952894511,74.3554966156001,74.45773315429688,73272,0.0,0.0,65.73416305541993,43.85766021728516,2004,7,30,4,74.5506820678711,75.14552307128906,72.07835388183594,72.02261352539062,73.08349064418248,67.9029904683431,55.84593442281087,1.5703827480553791,3.8133232444812326
2004-08-02,74.21609313871647,74.91317604233622,74.16962094514182,74.37409973144531,99528,0.0,0.0,65.88938064575196,44.084165773391724,2004,8,2,0,74.45773315429688,74.5506820678711,75.14552307128906,72.07835388183594,73.52962275913784,68.20041376749674,56.287213770548504,1.397119997959029,3.960637075431445
2004-08-03,74.54139395145582,74.86669928665545,74.0116098424129,74.2811508178711,25104,0.0,0.0,66.09608894348145,44.31266948699951,2004,8,3,1,74.37409973144531,74.45773315429688,74.5506820678711,72.07835388183594,73.8522709437779,68.54554697672526,56.72508544921875,1.2434274115849933,4.026009601162391
2004-08-04,70.63771893386021,74.48561799756482,70.63771893386021,74.31831359863281,43656,0.0,0.0,66.2927596282959,44.546192207336425,2004,8,4,2,74.2811508178711,74.37409973144531,74.45773315429688,75.14552307128906,74.1722651890346,68.93343467712403,57.17245767381456,0.9687027547016633,4.00206872708626
2004-08-05,74.16961263437017,74.87598762840481,73.05428011355257,73.50041198730469,44048,0.0,0.0,66.46916831970215,44.77455652236939,2004,8,5,3,74.31831359863281,74.2811508178711,74.37409973144531,74.5506820678711,74.3754163469587,69.25935935974121,57.61735140482585,0.4844824684304339,3.9610103673892527
2004-08-06,73.07287493717548,74.28115191432354,72.49661862888372,72.5430908203125,32392,0.0,0.0,66.68349784851074,44.995950078964235,2004,8,6,4,73.50041198730469,74.31831359863281,74.2811508178711,74.45773315429688,74.00364031110492,69.55337333679199,58.04592831929525,0.7308864590564799,3.861986018348312
2004-08-09,72.5059076538279,73.42605927336552,70.87938102435461,73.2215805053711,19040,0.0,0.0,66.96995239257812,45.21901662826538,2004,8,9,0,72.5430908203125,73.50041198730469,74.31831359863281,74.37409973144531,73.8137686593192,69.7671449025472,58.46252572801378,0.7376962160704886,3.8822462614665674
2004-08-10,75.26633933463009,75.37787369785758,73.14720912480138,75.24774932861328,50656,0.0,0.0,67.2835457611084,45.45741885185242,2004,8,10,1,73.2215805053711,72.5430908203125,73.50041198730469,74.2811508178711,73.92662811279297,70.06363665262857,58.90597330729167,0.8960676814724883,3.951545494495975
2004-08-11,75.51730751964013,81.04749803953993,74.72728030251159,79.03990173339844,271960,0.0,0.0,67.67465591430664,45.7159436416626,2004,8,11,2,75.24774932861328,73.2215805053711,72.5430908203125,74.31831359863281,74.59317125592914,70.53579394022624,59.40136689080133,2.1468194178336275,4.151410028508961
2004-08-12,79.03990173339844,79.03990173339844,79.03990173339844,79.03990173339844,0,0.0,0.0,68.08546997070313,45.97446843147278,2004,8,12,3,79.03990173339844,75.24774932861328,73.2215805053711,73.50041198730469,75.27299281529018,70.98068911234537,59.895211410522464,2.7109025371085553,4.326030462685674
2004-08-13,81.79105488738122,83.09227621513502,78.07327966522753,79.46744537353516,119976,0.0,0.0,68.50799499511719,46.23145964622498,2004,8,13,4,79.03990173339844,79.03990173339844,75.24774932861328,72.5430908203125,76.00858306884766,71.36331036885579,60.40423668755425,3.0818913052150134,4.553904553924736
2004-08-16,77.88736733962048,78.87257520627075,75.6845850523621,76.1400146484375,39776,0.0,0.0,68.85263229370118,46.47269664764404,2004,8,16,0,79.46744537353516,79.03990173339844,79.03990173339844,73.2215805053711,76.3856691632952,71.71092160542806,60.88672103881836,2.8786373723923875,4.505377235602436
2004-08-17,77.32972491120178,78.71459845580472,75.8426148167556,76.14933013916016,74976,0.0,0.0,69.22348098754883,46.71458439826965,2004,8,17,1,76.1400146484375,79.46744537353516,79.03990173339844,75.24774932861328,76.90084620884487,72.03808657328288,61.393887519836426,2.3505997399580756,4.457598982888904
2004-08-18,76.86495966093797,77.68286861707254,75.84257204755185,76.16787719726562,21432,0.0,0.0,69.55826583862304,46.95280066490173,2004,8,18,2,76.14933013916016,76.1400146484375,79.46744537353516,79.03990173339844,77.32174573625836,72.393132909139,61.893101607428655,1.7753904450798494,4.342959606816215
2004-08-19,76.95795568517737,77.60856642164626,76.67912251240499,77.37620544433594,19856,0.0,0.0,69.80847259521484,47.200683450698854,2004,8,19,3,76.16787719726562,76.14933013916016,76.1400146484375,79.03990173339844,77.62581089564732,72.87954216003418,62.41090520222982,1.525690161188527,4.0359335064466695
2004-08-20,76.40028055596142,77.49702310819953,76.14003742586885,76.37239837646484,22184,0.0,0.0,69.94379943847656,47.443407697677614,2004,8,20,4,77.37620544433594,76.16787719726562,76.14933013916016,79.46744537353516,77.24473898751395,73.30305913289388,62.91311471727159,1.444602728511505,3.687444165847765
2004-08-23,72.58024573711823,81.60513992172727,72.58024573711823,79.56965637207031,108624,0.0,0.0,70.25107330322265,47.69919052124023,2004,8,23,0,76.37239837646484,77.37620544433594,76.16787719726562,76.1400146484375,77.32041822160993,73.7916358947754,63.45084932115343,1.5633192462846903,3.503816502664439
2004-08-24,81.75388909953554,86.57770555926656,80.6757363665522,85.63896942138672,455456,0.0,0.0,70.67285568237304,47.98634230613708,2004,8,24,1,79.56965637207031,76.37239837646484,77.37620544433594,76.14933013916016,78.20206451416016,74.45680821736654,64.0570534600152,3.5074033503162187,3.7937055423562938
2004-08-25,111.41242437423156,111.41242437423156,90.99254851536516,91.82440185546876,136928,0.0,0.0,71.23173110961915,48.304421253204346,2004,8,25,2,85.63896942138672,79.56965637207031,76.37239837646484,76.16787719726562,80.44269125802177,75.27177556355794,64.73198462592231,6.055086527394251,4.730442135989326
2004-08-26,92.20082299580248,92.66554488590228,90.6486507482942,90.99254608154295,40443200,0.0,0.0,71.77025131225587,48.61806208610535,2004,8,26,3,91.82440185546876,85.63896942138672,79.56965637207031,77.37620544433594,82.56315067836216,76.05188903808593,65.39839585622151,6.848071348351045,5.3136060068942585
2004-08-27,91.30855793800583,91.30855793800583,89.09276150144275,89.47383117675781,30646000,0.0,0.0,72.23657180786132,48.924109344482424,2004,8,27,4,90.99254608154295,91.82440185546876,85.63896942138672,76.37239837646484,84.46400124686105,76.70516433715821,66.03956750233968,6.619942585591823,5.717476045977209
2004-08-30,90.14675011798772,92.01492975600534,89.69132041873249,91.71379089355467,24465208,0.0,0.0,72.76181961059571,49.23838218688965,2004,8,30,0,89.47383117675781,90.99254608154295,91.82440185546876,79.56965637207031,86.51222773960659,77.39747645060221,66.7056275897556,6.270271355679332,6.2303216775606955
2004-08-31,91.68960155040172,92.01490677637882,90.71368587247044,91.83831024169922,21194656,0.0,0.0,73.32004272460938,49.55104692459106,2004,8,31,1,91.71379089355467,89.47383117675781,90.99254608154295,85.63896942138672,88.72164372035435,78.04994481404623,67.38246896531847,4.605760880258186,6.682727740801369
2004-09-01,92.01495942048793,92.4796814377631,91.4201129692252,91.8197784423828,19935544,0.0,0.0,73.90280464172363,49.86891682624817,2004,9,1,2,91.83831024169922,91.71379089355467,89.47383117675781,91.82440185546876,90.47166115897042,78.72317301432291,68.06406146155463,2.297819212542156,7.021669404122803
2004-09-02,92.00566686632033,93.37194505312132,91.64318142520403,92.35513305664062,21356352,0.0,0.0,74.47545387268066,50.1901141166687,2004,9,2,3,91.8197784423828,91.83831024169922,91.71379089355467,90.99254608154295,91.43111310686383,79.42663828531902,68.75315142737495,0.9511886842049112,7.298949081068473
2004-09-03,93.50204436826417,102.2388159096328,92.04839293329547,92.74547576904295,9869856,0.0,0.0,75.05590995788575,50.51572615623474,2004,9,3,4,92.35513305664062,91.8197784423828,91.83831024169922,89.47383117675781,91.5626950945173,80.11740036010742,69.44977984958224,1.070843585635838,7.550342204864349
2004-09-06,96.65285480736708,96.65285480736708,92.28446931905452,92.46663665771484,9038672,0.0,0.0,75.56907402038574,50.842778816223145,2004,9,6,0,92.74547576904295,92.35513305664062,91.8197784423828,91.71379089355467,91.77327946254185,80.79700978597005,70.14527223375109,1.0848852419857675,7.71752071723774
2004-09-07,96.19740242712228,96.19740242712228,92.47962842027697,92.53539276123048,5772232,0.0,0.0,76.09272193908691,51.17217359542847,2004,9,7,1,92.46663665771484,92.74547576904295,92.35513305664062,91.83831024169922,92.2106454031808,81.47891108194987,70.85629651811388,0.4115392708068992,7.823634941822435
2004-09-08,92.5725966094624,93.0187284705958,92.11716690719382,92.35882568359376,6593984,0.0,0.0,76.64239479064942,51.499523658752445,2004,9,8,2,92.53539276123048,92.46663665771484,92.74547576904295,91.8197784423828,92.30279323032924,82.05268783569336,71.56535894605848,0.34924725384936933,7.972912747148472
2004-09-09,92.6655497218583,92.7492019355917,90.94236290567476,91.08177947998048,7947184,0.0,0.0,77.15016944885254,51.81821140289307,2004,9,9,3,92.35882568359376,92.53539276123048,92.46663665771484,92.35513305664062,92.19471740722656,82.60372441609701,71.61994853549534,0.5664523094028064,8.007728935713093
2004-09-10,92.0149157133987,92.0149157133987,90.71369468310822,91.90338134765624,6415072,0.0,0.0,77.62846092224122,52.13886940956116,2004,9,10,4,91.08177947998048,92.35882568359376,92.53539276123048,92.74547576904295,92.20666067940849,83.18524602254232,71.71723035176595,0.5580484287469472,8.02919110146681
2004-09-13,92.1078640377575,94.38500093879186,92.1078640377575,93.26966857910156,20904912,0.0,0.0,78.17962074279785,52.46779945373535,2004,9,13,0,91.90338134765624,91.08177947998048,92.35882568359376,92.46663665771484,92.33730861118862,83.81509831746419,71.83568280537924,0.6900444268815527,8.055255822273624
2004-09-14,93.40910248403104,94.69173380147562,93.21949798988048,94.39988708496094,15335472,0.0,0.0,78.74093086242675,52.801358251571656,2004,9,14,1,93.26966857910156,91.90338134765624,91.08177947998048,92.53539276123048,92.57365308489118,84.48572285970052,72.0145080142551,1.0451145412817922,8.07161207787229
2004-09-15,94.61736221833344,94.80325094567792,93.0558980432147,93.51132202148438,11988288,0.0,0.0,79.3008275604248,53.131961278915405,2004,9,15,2,94.39988708496094,93.26966857910156,91.90338134765624,92.35882568359376,92.72289385114398,85.1254898071289,72.24015608893501,1.1004125969514251,7.998238817498505
2004-09-16,93.59499678591922,94.33855187458592,93.1767470485442,93.73069763183594,7358224,0.0,0.0,79.91976295471191,53.463661184310915,2004,9,16,3,93.51132202148438,94.39988708496094,93.26966857910156,91.08177947998048,92.8936516898019,85.79983266194661,72.48992856343587,1.1577169650215948,7.835480576517657
2004-09-17,94.05969208493472,95.72339839392636,93.90168553875488,95.22149658203124,14627896,0.0,0.0,80.55085510253906,53.79858624458313,2004,9,17,4,93.73069763183594,93.51132202148438,94.39988708496094,91.90338134765624,93.30260467529297,86.55577952067057,72.81234202914767,1.4144478664577118,7.602927742007512
2004-09-20,95.95576350981536,96.37401314714876,94.81811973105458,95.07279205322266,8552224,0.0,0.0,81.15406387329102,54.13523070335388,2004,9,20,0,95.22149658203124,93.73069763183594,93.51132202148438,93.26966857910156,93.87274932861328,87.28415323893229,73.25289840698242,1.1496391409510498,7.322976566829872
2004-09-21,95.25500168443116,97.45220878329592,94.9891820472374,97.20126342773438,13897080,0.0,0.0,81.78441314697265,54.484608812332155,2004,9,21,1,95.07279205322266,95.22149658203124,93.73069763183594,94.39988708496094,94.6295896257673,88.01593704223633,73.67166502210829,1.3614309960660707,7.174097125730449
2004-09-22,97.44287859960528,98.14925353391946,96.39260269299795,97.7830581665039,15371584,0.0,0.0,82.3925666809082,54.836198806762695,2004,9,22,2,97.20126342773438,95.07279205322266,95.22149658203124,93.51132202148438,95.27435956682477,88.64070892333984,74.0513533698188,1.6485269580401016,7.181584844781555
2004-09-23,97.40569089170592,97.49863525324382,95.4538592994103,95.7568588256836,15819680,0.0,0.0,82.95592102050782,55.17881956100464,2004,9,23,3,97.7830581665039,97.20126342773438,95.07279205322266,93.73069763183594,95.4682126726423,89.19794082641602,74.4253615061442,1.6078400114815774,7.058446968290986
2004-09-24,95.64904654681114,96.66214242405904,95.36092127604287,95.62117004394533,8083208,0.0,0.0,83.47083297729492,55.51890301704407,2004,9,24,4,95.7568588256836,97.7830581665039,97.20126342773438,95.22149658203124,95.76961953299386,89.73639831542968,74.8203749762641,1.3582433068553805,6.905035075241767
2004-09-27,95.5003301890346,95.96505199044113,94.33852568551838,94.87388610839844,8229512,0.0,0.0,83.9494221496582,55.85227583885193,2004,9,27,0,95.62117004394533,95.7568588256836,97.7830581665039,95.07279205322266,95.93293217250279,90.36086069742838,75.13438237508139,1.1200735098686774,6.466196735187043
2004-09-28,94.43146733850452,95.49103528448356,94.1061620868463,94.39057159423828,6339416,0.0,0.0,84.3919483947754,56.18179145812988,2004,9,28,1,94.87388610839844,95.62117004394533,95.7568588256836,97.20126342773438,95.81422860281808,90.96890207926432,75.47265832689074,1.2450896752751504,5.918174362514797
2004-09-29,94.73447945090165,96.01153418673228,94.44634850024696,95.82564544677734,11737176,0.0,0.0,84.8760026550293,56.51848244667053,2004,9,29,2,94.39057159423828,94.87388610839844,95.62117004394533,97.7830581665039,95.92177908761161,91.62416102091471,75.82089017232259,1.2021454596300976,5.276347796210391
2004-09-30,96.25320016315248,96.74580992826893,94.86461086290936,95.46317291259766,12521432,0.0,0.0,85.3602426147461,56.84866735458374,2004,9,30,3,95.82564544677734,94.39057159423828,94.87388610839844,95.7568588256836,95.67348044259208,92.22705993652343,76.16292567782932,1.0655668416361868,4.579507190207536
2004-10-01,95.63975251311992,98.19200117014852,95.394378025649,97.3778076171875,10968888,0.0,0.0,85.86734649658203,57.175692052841185,2004,10,1,4,95.46317291259766,95.82564544677734,94.39057159423828,95.62117004394533,95.61558750697544,92.92724024454752,76.5579389360216,0.9348393770096095,3.565336138446394
2004-10-04,98.24218106480238,100.47284553552636,98.00609877767864,100.05459594726562,15129824,0.0,0.0,86.42687133789063,57.51856367111206,2004,10,4,0,97.3778076171875,95.46317291259766,95.82564544677734,94.87388610839844,96.22954995291573,93.61007156372071,77.01522496541341,1.9274221608645212,2.797926730651551
2004-10-05,100.4077852552714,101.2163965572375,99.9616478395858,100.44495391845705,14341288,0.0,0.0,86.99420333862305,57.86366600036621,2004,10,5,1,100.05459594726562,97.3778076171875,95.46317291259766,94.39057159423828,96.91866193498883,94.10360438028971,77.46941244337293,2.4618798484544357,2.645056116485687
2004-10-06,100.47285351184084,102.49904510523513,99.92076945746614,100.52861785888672,17670664,0.0,0.0,87.501865234375,58.21011604309082,2004,10,6,2,100.44495391845705,100.05459594726562,97.3778076171875,95.82564544677734,97.72648075648716,94.39374491373698,77.92545937432183,2.6028122349446505,2.8554480420098898
2004-10-07,100.65871775904448,102.23877150041452,100.65871775904448,101.96923065185548,10080128,0.0,0.0,88.05023620605469,58.56706874847412,2004,10,7,3,100.52861785888672,100.44495391845705,100.05459594726562,95.46317291259766,98.80914633614677,94.75963439941407,78.4084597269694,2.559794022197902,3.097593611612506
2004-10-08,102.05294297593812,103.26122007856765,101.77410979840823,102.05852508544922,8558920,0.0,0.0,88.60225204467774,58.91824062347412,2004,10,8,4,101.96923065185548,100.52861785888672,100.44495391845705,97.3778076171875,99.69955771309989,95.17912419637044,78.89420784844293,2.4297678344023907,3.2072785657104848
2004-10-11,102.2388164133406,103.3076767667528,100.84465073497688,101.24431610107422,9332056,0.0,0.0,89.1396563720703,59.265341453552246,2004,10,11,0,102.05852508544922,101.96923065185548,100.52861785888672,100.05459594726562,100.52543531145368,95.49680836995442,79.36460969712999,1.5857404170519185,3.322144919199984
2004-10-12,103.16825171636408,103.6329735709423,100.16243393776172,100.79444885253906,15600512,0.0,0.0,89.66992233276368,59.593137645721434,2004,10,12,1,101.24431610107422,102.05852508544922,101.96923065185548,100.44495391845705,101.0135269165039,95.79534632364908,79.84447140163846,0.7729392279652058,3.383883699676795
2004-10-14,102.51762300673344,104.46945445110462,101.12903979655336,103.7444839477539,19225984,0.0,0.0,90.2584457397461,59.92559947967529,2004,10,14,3,100.79444885253906,101.24431610107422,102.05852508544922,100.52861785888672,101.54065377371651,96.19283650716146,80.33686972724067,1.1674865408482373,3.5945988865670166
2004-10-15,104.25573004528113,106.04956152257022,103.84306235087384,104.6553955078125,17799744,0.0,0.0,90.88154541015625,60.268843231201174,2004,10,15,4,103.7444839477539,100.79444885253906,101.24431610107422,101.96923065185548,102.14214542933873,96.60284525553385,80.77897559271918,1.535505419136898,3.835212601925439
2004-10-18,105.39888195150634,106.14243667426828,104.58654932454849,105.7018814086914,13693344,0.0,0.0,91.54472122192382,60.612765083312986,2004,10,18,0,104.6553955078125,103.7444839477539,100.79444885253906,102.05852508544922,102.88118307931083,97.03472544352213,81.18004031711155,1.8435325618111715,4.105817403665028
2004-10-19,105.9714698550942,106.76520716299216,105.59411021786832,106.25401306152344,11767128,0.0,0.0,92.20536987304688,60.95461448669434,2004,10,19,1,105.7018814086914,104.6553955078125,103.7444839477539,101.24431610107422,103.49329485212054,97.49430465698242,81.6472408718533,2.1722965167779495,4.341721402774499
2004-10-20,106.4027362501044,106.87675034340216,104.93421043206423,105.33015441894533,7206832,0.0,0.0,92.80701797485352,61.300953197479245,2004,10,20,2,106.25401306152344,105.7018814086914,104.6553955078125,100.79444885253906,103.9606704711914,97.92079671223958,82.10035536024306,2.1640872571980765,4.464490809851853
2004-10-21,105.70192374422416,105.86364605353802,104.2835916348285,104.6144790649414,6413520,0.0,0.0,93.31850952148437,61.63957740783692,2004,10,21,3,105.33015441894533,106.25401306152344,105.7018814086914,103.7444839477539,104.44212232317243,98.32931849161784,82.55295367770725,1.803975025389663,4.498589157896931
2004-10-22,104.6144790649414,104.6144790649414,104.6144790649414,104.6144790649414,0,0.0,0.0,93.83000106811524,61.96951141357422,2004,10,22,4,104.6144790649414,105.33015441894533,106.25401306152344,104.6553955078125,104.9878409249442,98.7804084777832,83.00348637898763,0.8332145487218766,4.424671366614413
2004-10-25,104.56242950716852,104.74831827073682,103.2389024182222,103.85233306884766,9390272,0.0,0.0,94.31769882202148,62.294054660797116,2004,10,25,0,104.6144790649414,104.6144790649414,105.33015441894533,105.7018814086914,105.0032479422433,99.17870686848958,83.422314453125,0.8069757111654207,4.320861396564639
2004-10-26,103.68867880572304,106.04574534676068,103.68867880572304,105.69627380371094,6932760,0.0,0.0,94.90882400512696,62.62702754974365,2004,10,26,1,103.85233306884766,104.6144790649414,104.6144790649414,106.25401306152344,105.15194484165737,99.59292704264323,83.86947970920139,0.8278251570351608,4.330485549389701
2004-10-27,106.16665879814715,106.70015868390664,105.51046596515866,105.9473114013672,7837656,0.0,0.0,95.5047836303711,62.96966707229614,2004,10,27,2,105.69627380371094,103.85233306884766,104.6144790649414,105.33015441894533,105.18700626918249,99.97784118652343,84.33637034098307,0.8595870669847374,4.366035909555286
